Nome da Música,link,album,letra
Um Amor Puro,/djavan/um-amor-puro.html,Ao Vivo - Vols. 1 e 2,"O que há dentro do meu coração Eu tenho guardado pra te dar E todas as horas que o tempo Tem pra me conceder São tuas até morrer  E a tua história, eu não sei Mas me diga só o que for bom Um amor tão puro que ainda nem sabe A força que tem É teu e de mais ninguém  Te adoro em tudo, tudo, tudo Quero mais que tudo, tudo, tudo Te amar sem limites Viver uma grande estória  Aqui ou noutro lugar Que pode ser feio ou bonito Se nós estivermos juntos Haverá um céu azul  Um amor puro Não sabe a força que tem Meu amor eu juro Ser teu e de mais ninguém Um amor puro...   © 1999 Luanda Edições Musicais Ltda."
Um Dia,/djavan/um-dia.html,,"Um dia, eu sonhei que era lindo Que era lindo se amar mas, acho que eu me enganei Me enganei E... Quando a noite me cala Eu procuro, eu procuro não sonhar Com o que no mundo não há  Qual será do tempo que eu preciso Pra que eu possa entender Me acostumar Com essa ilusão Outro coração Não vai poder me enganar Não vai poder me enganar   © 1975 BMG Music Publishing Brasil"
Um Quase Amor,/djavan/um-quase-amor.html,Vesúvio,"Você me pede pra manter segredo Sobre o que não aconteceu Que eu nada tente dizer Do que não houve entre você e eu Jogando luzes sobre os mínimos detalhes De algo que não se confirmou Denunciando o nascer De um quase amor  Tudo era quase Talvez, quem sabe Ou não E nada era tão ou tal Que pudesse ser prazeroso Era algo assim bem acintoso Um desuso que cresceu No meio do nada Uma cena de amor que ficou lá congelada  Você me pede pra manter segredo Sobre o que não aconteceu Que eu nada tente dizer Do que não houve entre você e eu Jogando luzes sobre os mínimos detalhes De algo que não se confirmou Denunciando o nascer De um quase amor  Tudo era quase Talvez, quem sabe Ou não E nada era tão ou tal Que pudesse ser prazeroso Era algo assim bem acintoso Um desuso que cresceu No meio do nada Uma cena de amor que ficou lá congelada  Você me pede pra manter segredo Sobre o que não aconteceu Que eu nada tente dizer Do que não houve entre você e eu Jogando luzes sobre os mínimos detalhes De algo que não se confirmou Denunciando o nascer De um quase amor"
Uma Brasileira,/djavan/uma-brasileira.html,Regravação de Os Paralamas do Sucesso,"Rodas em sol, trovas em dó Uma brasileira, ô Uma forma inteira, ô You, you, you  Nada demais Nada através Uma légua e meia, ô Uma brasa incendeia, ô You, you, you  Deixa o sal no mar Deixe tocar aquela canção One more time  Tatibitate Trate-me, trate Como um candeeiro, ô Somos do interior do milho  E esse ão de são Hei de cantar naquela canção One more time"
Vaidade,/djavan/vaidade.html,Vaidade,Vem Pois já nasce o dia Esqueçamos tudo de ontem O que eu não faria Para apagar o que eu disse de nós dois O individuo exaltado fala pelos cotovelos Acaba se descontrolando e desse jeito é impossível não ferir Eu que sempre vi você sorrindo nos meus braços Não a me iluminar os lábios Mais esquivos dos meus traços Feriu-me de vaidade cada verdade dura Você disse o que era pra dizer E eu falei só loucura Por favor volta aí que eu vou fazer de tudo para me redimir
Valsa Brasileira,/djavan/valsa-brasileira.html,Ária,Vivia a te buscar Porque pensando em ti Corria contra o tempo Eu descartava os dias Em que não te vi Como de um filme A ação que não valeu Rodava as horas pra trás Roubava um pouquinho E ajeitava o meu caminho Pra encostar no teu  Subia na montanha Não como anda um corpo Mas um sentimento Eu surpreendia o sol Antes do sol raiar Saltava as noites Sem me refazer E pela porta de trás Da casa vazia Eu ingressaria E te veria Confusa por me ver Chegando assim Mil dias antes de te conhecer
Ventos do Norte,/djavan/ventos-do-norte.html,A Voz e o Violão,"Bem vinda não sei de onde Não sei como apareceu Se foi dos ventos do Norte Ou da maré que cresceu Toquei o seu lindo rosto E logo me apaixonei Amei com bastante gosto Tomei o posto de rei É como se eu tivesse Toda a força de uma prece a me rodear É como se eu tivesse Toda a força de uma prece a me rodear  O meu amor foi tão grande Que eu nem pude atinar Toda maré, todo vento Como vem torna a voltar Assim se foi meu amor Deixando comolembrança A barra de sua saia Jogada na areia branca É como se eu tivesse Toda a força de uma prece pra não chorar É como se eu tivesse Toda a força de uma prece pra não chorar   © Copyright by BMG Arabella Ltda."
Vesúvio,/djavan/vesuvio.html,Vesúvio,"Você quis namorar e eu achei divertido Mas o mar tem onda Começou a rolar, foi ganhando sentido Todo mar tem onda Quando vi já não havia nada no prumo O sol é de ouro O que dá pra fazer quando se perde o rumo?  O sol cai no mar No mar, cai no mar E a onda é de ouro De ouro, de ouro  Eu nunca achei que fosse nada Pra ficar e fazer o que fez E ver você sempre ligada No que faz pra ter mais toda vez  Você é do amargo e eu sou do azedo Mas o mar tem onda Quando for demorar, nunca se vá tão cedo Todo mar tem onda Nunca tive pra mim que você fosse tanto O sol é de ouro Mas, se vai-se de mim, deixa um jardim em pranto  E o sol cai no mar No mar, cai no mar E a onda é de ouro De ouro, de ouro  Eu nunca achei que fosse nada Pra ficar e fazer o que fez E ver você sempre ligada No que faz pra ter mais toda vez  Quem me dera saber o que nunca foi dito Mas o mar tem onda Pra tentar descrever outras formas que habito Todo mar tem onda Você tem um poder que me lembra o Vesúvio O sol é de ouro Que na foz do prazer me transforma em dilúvio  E o sol cai no mar No mar, cai no mar E a onda é de ouro De ouro, de ouro"
Vida Nordestina,/djavan/vida-nordestina.html,vidas pra contar,"A vida não é de festa Para o povo do sertão Mas até quem não tem empresta Dá a mão A vida é mais dolorida Pra esse povo sofredor Mesmo assim só se vê perdida De amor Até o lar onde falta o pão Tem lá seus dias de alegria Ao abrigar uma novena Pra fazer oração A fé do povo é o que há de seu Sem ela tudo vai ser pior Nem roça, nem gado Existem sem Deus Mas quando é dia de festa Todo povo do sertão Dança para aparar as arestas Do coração As moças já tão bonitas Ficam lindas como quê E o homem nem acredita No que vê Vestindo igreja e palácio Coroa e catedral Para o reisado se dançar Chegança e pastoril Se dança pelo Natal Dia de reis é o final Coco de roda e toré Orgulho da região Que agradava a Lampião Guerreiro e maracatu Quadrilha e bumba-meu-boi E só saudade Depois"
Vida Real,/djavan/vida-real.html,,Quem sabe assim Você vai aprender que amar Não é brincar de amor e sofrer Faz parte do querer Mais uma vez Você só quis amar à você E agora compreende porque Amar é perigoso demais A vida ensina que não se aprende a viver Senão vivendo entre o não e o sim  Agora chora e a quem querias Não te ama e foi embora Seca tuas lágrimas e olha prá mim Me diz o que é que eu posso dizer Se é noite em nossa vida real O sonho que não teve final  Quem sabe assim Você vai aprender que amar Não é brincar de amor e sofrer Faz parte do querer  Mais uma vez Você só quis amar à você E agora compreende porque
Vidas Pra Contar,/djavan/vidas-pra-contar.html,vidas pra contar,No correr da noite Tudo é espreita Destemidos Vaga-lumes luz-sombreiam Semiescondidos Muitos morreram Puros Sem ver a manhã À sombra da noite Nos palacetes Dormem odaliscas Em seus retretes Serão mocinhas De sonhos verdes Puras Na luz da manhã Fui ver vidas pra contar Enquanto o sono incerto Não vem Acolher Na noite eu perdi meu olhar Imagens não param De referir E envolver Não é natural Mas fazia bem Não estar perdido Por ninguém
Violeiros,/djavan/violeiros.html,Coisa De Acender,"Anteontem minha gente, fui juiz numa função de violeiros no nordeste cantando em competição vi cantar dimas batista e otacílio seu irmão ouvi um tal de ferreira ouvi um tal de joão um a quem faltava um braço tocava com uma só mão mas como ele mesmo disse com veia de emoção eu canto a desesperança vou na alma e dou um nó quem me ouvir vai ter lembrança de tomás de um braço só outro por nome de euclides pedia com voz mais rouca maior atenção de eurides mas dizem que ela era mouca já o joca de carminha não via a hora chegar por onde anda nezinha que não vem me cantar? Aquilo é mulher de lua Dia tá bem, outro não gosta de mim, mas não vem futuro na profissão mesmo assim jurou que vinha e me fez ficar contando sem saber cadê nezinha joca foi desanimando friagem no lajedo no ar do olhar um tormento cantar os males mode apagar um amor ardendo dentre todos repentistas zé jacinto é o mais menino esse nem tava na lista mas é neto de jovino joão brana e pernambuco arribaram sem cantar um porque tava de luto, o outro não quis explicar cá no desvão do nordeste a vida não vale o nome é gente que nasce e cresce pra dividir sede e fome mal come‚ou zé de tonha todos caíram vencidos  Cantando suas vergonhas foi ele o mais aplaudido friagem no lajedo no ar do olhar um tormento cantar os males mode apagar um amor ardendo"
Vive,/djavan/vive.html,Rua dos Amores,"É inútil chorar Noites enveredar Ruir por nada assim...  Minha vida é sua Como marinheiro do mar Sofrer, não há porquê!  Desencana meu amor, Tudo seu é muita dor, VIVE!  Deixa o tempo resolver, O que tem que acontecer, LIVRE!  Tanto o que eu sonhei Nos amar à pleno vapor Tanto o que eu quis Fazê-la estrela Da sagração De um ser feliz  Desinflama meu amor, Do seu jeito é muita dor, VIVE!  Deixa o tempo resolver, Se tiver que acontecer, VIVE!  Desencana meu amor, Tudo seu é muita dor, VIVE!  Deixa o tempo resolver, O que tem que acontecer, LIVRE!  Tanto o que eu sonhei Nos amar à pleno vapor Tanto o que eu quis Fazê-la estrela Da sagração De um ser feliz  Desinflama meu amor, Do seu jeito é muita dor, VIVE!  Deixa o tempo resolver, Se tiver que acontecer, VIVE!  Desencana meu amor, Tudo seu é muita dor, VIVE!  Deixa o tempo resolver, O que tem que acontecer, LIVRE!"
Viver é Dever,/djavan/viver-e-dever.html,Vesúvio,"Tudo vai mal, muito sal Nada vai bem pra ninguém Nessa pressão, quem há de dar a mão? Pra que o mundo saia lá do fundo pra respirar E não morrer  Tem que plantar muito mais Reflorestar ideais Ideia boa não acontece à toa Uma vida pra ser bem vivida tem que se dar Acudir, amparar, prestar mais atenção Pois viver é dever, se negar é pior, merecer cada mão A paixão é o sol que se espalha no ar Mesmo ao anoitecer Pois viver é dever, se negar é pior, o melhor é viver  No mesmo dia de sol que traz o amarelo A nuvem esconde o arrebol no mundo paralelo Nem queira saber, meu amor, o quanto eu te quero  No mesmo dia de sol que traz o amarelo A nuvem esconde o arrebol no mundo paralelo Nem queira saber, meu amor, o quanto eu te quero  Tem que plantar muito mais Reflorestar ideais Ideia boa não acontece à toa Uma vida pra ser bem vivida tem que se dar Acudir, amparar, prestar mais atenção Pois viver é dever, se negar é pior, merecer cada mão A paixão é o sol que se espalha no ar Mesmo ao anoitecer Pois viver é dever, se negar é pior, o melhor é viver  Pois viver é dever Na paixão pelo ar Se negar é pior Mesmo ao anoitecer Vai brilhar como o sol O melhor é viver"
Você Bem Sabe,/djavan/voce-bem-sabe.html,Djavan,"Você bem sabe Que eu não sei te dizer Tudo o que sinto por você Mas Você bem sabe Que a gente sempre mente Mas a gente nunca consegue dizer adeus  Você não sabe Me dizer o que sente No coração Mente sem ter razão Não vou fugir Mas não vou ficar Sempre amando você Só porque a gente foi tão feliz  Voce não quer dizer que não quer Mas também não diz Se é feliz E tem um novo amor  Vai ou não vai Que eu vou ou não vou Seja como for Com você, sem você Com você, sem você A gente tem é que crescer.   © 1989 Luanda Edições Musicais Ltda. Mix Criação e Produção LTDA"
Você é,/djavan/voce-e.html,Bicho Solto - O XIII,"Sou um pouco árabe Vivo das paixões Há gerações Por Andaluzia Já cansei de andar Trago no meu canto Glórias ancestrais E posso morrer de amor Gitano eu sou O que eu tenho de índio Vai compartilhar Desilusões Triste, na floresta Em que nasceu pra amar Meu Deus, que pecado O que o homem faz Ao desfazer de tudo O que o índio é Eu sou negro ainda, Pra não contar com milagres E na ousadia Almejar a mais Sei que a vida é dura Mas ela é justa também E é só: só quem faz, tem! Já que nasceu, vai fundo e tudo bem Você nasceu pra tudo o que é seu Nem queira saber o quanto você tem Você é, você quer, você pode E se não se render Chega lá   © 1998 Luanda Edições Musicais Ltda."
Você Pode Ser Atriz,/djavan/voce-pode-ser-atriz.html,D,"As dores se queixam Do quanto os amores São febris Tudo está por um triz Do fim Se o amor Só lhe fez sofrer Não se queixe De mim Eu, por mais que tente Não consigo ver uma razão Pra tanta indecisão No amor O que é pra ver O sol ressurgir Pode aumentar A dor Lamentar o que perdeu Não vá Não era seu E, no que pese a dor Já morreu Vá ser feliz Empinar o nariz E se o mundo Não corresponder Você pode ser atriz"
Zumbi,/djavan/zumbi.html,,"Zumbi, comandante guerreiro Ogunhê, ferreiro-mor capitão Da capitania da minha cabeça Mandai a alforria pro meu coração   Minha espada espalha o sol da guerra Rompe mato, varre céus e terra A felicidade do negro é uma felicidade guerreira Do maracatu, do maculelê e do moleque bamba   Minha espada espalha o sol da guerra Meu quilombo incandescendo a serra Tal e qual o leque, o sapateado do mestre-escola de samba Tombo-de-ladeira, rabo-de-arraia, fogo-de-liamba   Em cada estalo, em todo estopim, no pó do motim Em cada intervalo da guerra sem fim Eu canto, eu canto, eu canto, eu canto, eu canto, eu canto assim:   A felicidade do negro é uma felicidade guerreira! A felicidade do negro é uma felicidade guerreira! A felicidade do negro é uma felicidade guerreira!   Brasil, meu Brasil brasileiro Meu grande terreiro, meu berço e nação Zumbi protetor, guardião padroeiro Mandai a alforria pro meu coração"
